Latitude,Longitude,LocalDate,LimitingMag,SQMReading,CloudCover,Country
-37.6959,143.974,2020-06-17,6,21.05,0,Australia
-37.5997,143.221,2020-06-17,3,,0,Australia
-34.8815,138.643,2020-06-17,4,18.84,0,Australia
-31.8588,116.042,2020-06-17,4,,0,Australia
-37.826,145.168,2020-06-17,3,,0,Australia
-36.1347,144.731,2020-06-17,5,,0,Australia
-26.841,153.101,2020-06-17,1,,0,Australia
-26.8913,151.596,2020-06-17,7,,0,Australia
-26.8913,151.596,2020-06-17,7,,0,Australia
-37.8771,145.395,2020-06-17,4,,0,Australia
-27.5129,153.208,2020-06-17,4,,0,Australia
-27.507,153.093,2020-06-17,3,,0,Australia
-33.2858,148.742,2020-06-17,3,,0,Australia
-41.7945,146.961,2020-06-17,5,,0,Australia
-27.591,152.98,2020-06-17,4,,0,Australia
-37.7338,144.953,2020-06-17,2,,0,Australia
-27.5286,153.022,2020-06-17,4,,0,Australia
-37.876,144.746,2020-06-17,3,,0,Australia
-27.4914,153.041,2020-06-17,2,,0,Australia
-32.0678,115.753,2020-06-16,2,,0,Australia
-33.6768,151.297,2020-06-16,3,,0,Australia
-26.6509,153.092,2020-06-15,5,19.48,0,Australia
-33.6994,150.385,2020-06-15,5,,0,Australia
-33.6832,151.228,2020-06-15,7,,0,Australia
-27.3534,153.061,2020-06-12,4,,0,Australia
-34.8815,138.643,2020-06-11,4,18.76,0,Australia
-37.7883,145.267,2020-06-08,4,,0,Australia
-31.9674,115.862,2020-06-07,3,,0,Australia
-33.9065,151.139,2020-06-02,2,,0,Australia
-26.651,153.091,2020-05-26,5,19.77,0,Australia
-26.888,151.601,2020-05-26,7,,0,Australia
-26.8574,151.64,2020-05-25,7,,0,Australia
-27.0723,151.108,2020-05-23,7,,0,Australia
-34.8717,138.632,2020-05-17,5,19.03,0,Australia
-35.21,139.111,2020-05-16,6,21.42,0,Australia
-27.9823,153.244,2020-05-15,5,,0,Australia
-31.8051,115.745,2020-05-14,3,,0,Australia
-31.1321,116.388,2020-05-14,6,,0,Australia
-35.2552,149.073,2020-05-10,5,,0,Australia
-27.4699,153.017,2020-05-06,1,,0,Australia
-27.4692,153.016,2020-05-06,2,,0,Australia
-35.0428,139.377,2020-04-24,5,,0,Australia
-28.0566,153.4,2020-04-23,6,,0,Australia
-31.9299,115.909,2020-04-30,2,,0,Australia
-26.6432,153.092,2020-04-28,5,,0,Australia
-35.475,149.361,2020-04-27,5,,0,Australia
-27.9823,153.244,2020-04-26,5,,0,Australia
-31.9505,115.86,2020-04-26,4,,0,Australia
-31.8312,115.795,2020-04-26,4,,0,Australia
-32.0687,115.815,2020-04-26,3,,0,Australia
-31.9802,115.903,2020-04-26,3,,0,Australia
-41.2524,148.307,2020-04-26,4,,0,Australia
-33.6077,115.094,2020-04-26,5,,0,Australia
-28.8266,153.309,2020-04-26,4,,0,Australia
-27.4542,153.172,2020-04-26,1,,0,Australia
-35.4283,149.242,2020-04-26,7,,0,Australia
-26.6509,153.092,2020-04-26,5,,0,Australia
-33.7433,151.278,2020-04-25,4,,0,Australia
-33.4696,151.398,2020-04-25,4,,0,Australia
-30.3065,153.13,2020-04-25,5,,0,Australia
-33.7733,150.625,2020-04-25,3,,0,Australia
-34.6291,117.674,2020-04-25,1,,0,Australia
-33.6247,115.042,2020-04-25,4,,0,Australia
-35.0269,147.407,2020-04-25,3,,0,Australia
-27.4716,151.904,2020-04-25,5,,0,Australia
-34.1922,150.607,2020-04-25,4,,0,Australia
-34.1922,150.607,2020-04-25,6,,0,Australia
-12.4356,130.834,2020-04-25,3,,0,Australia
-27.4716,151.904,2020-04-25,4,,0,Australia
-34.3378,150.899,2020-04-25,3,,0,Australia
-35.3615,149.052,2020-04-25,4,,0,Australia
-35.2075,149.377,2020-04-25,6,,0,Australia
-35.3572,150.461,2020-04-25,2,,0,Australia
-27.2814,152.965,2020-04-24,5,,0,Australia
-37.7876,145.152,2020-04-23,4,,0,Australia
-35.8408,145.562,2020-04-24,5,,0,Australia
-30.7347,152.861,2020-04-25,6,,0,Australia
-37.9002,145.321,2020-04-25,5,,0,Australia
-33.9891,151.09,2020-04-25,4,,0,Australia
-33.8238,151.199,2020-04-24,3,,0,Australia
-37.5519,149.752,2020-04-24,4,,0,Australia
-33.3461,151.377,2020-04-24,5,,0,Australia
-34.8157,148.779,2020-04-24,5,,0,Australia
-33.8859,151.153,2020-04-24,4,,0,Australia
-33.7183,151.064,2020-04-24,4,,0,Australia
-32.9229,151.746,2020-04-24,4,,0,Australia
-37.6996,145.127,2020-04-24,4,,0,Australia
-30.4817,151.739,2020-04-24,7,,0,Australia
-33.6412,151.32,2020-04-24,4,,0,Australia
-26.4592,152.67,2020-04-24,4,,0,Australia
-33.7176,151.221,2020-04-24,2,,0,Australia
-37.2952,144.871,2020-04-24,5,,0,Australia
-37.9073,145.031,2020-04-24,4,,0,Australia
-34.9883,138.559,2020-04-24,3,,0,Australia
-34.9876,138.563,2020-04-24,3,,0,Australia
-33.7716,150.875,2020-04-24,4,,0,Australia
-29.4544,149.81,2020-04-24,6,,0,Australia
-25.5814,152.705,2020-04-24,5,,0,Australia
-27.592,151.979,2020-04-24,5,,0,Australia
-29.6769,152.922,2020-04-24,4,,0,Australia
-35.0386,138.623,2020-04-24,5,,0,Australia
-33.7978,151.276,2020-04-24,4,,0,Australia
-23.4456,150.836,2020-04-24,4,,0,Australia
-33.3535,151.44,2020-04-24,5,,0,Australia
-25.0148,151.956,2020-04-24,5,,0,Australia
-38.195,145.107,2020-04-24,3,,0,Australia
-35.3406,149.035,2020-04-24,4,,0,Australia
-27.5895,151.915,2020-04-24,4,,0,Australia
-38.4447,144.912,2020-04-24,5,,0,Australia
-38.442,145.664,2020-04-24,4,,0,Australia
-38.706,145.826,2020-04-24,5,,0,Australia
-37.8847,145.152,2020-04-24,7,,0,Australia
-33.7619,150.993,2020-04-24,3,,0,Australia
-37.7964,144.957,2020-04-24,4,,0,Australia
-33.796,151.277,2020-04-24,4,,0,Australia
-35.3986,149.081,2020-04-24,5,,0,Australia
-34.9971,138.584,2020-04-24,4,,0,Australia
-33.7623,151.087,2020-04-24,2,,0,Australia
-33.8624,151.28,2020-04-24,4,,0,Australia
-33.657,151.104,2020-04-24,4,,0,Australia
-33.6725,150.619,2020-04-24,4,,0,Australia
-34.3826,150.889,2020-04-24,4,,0,Australia
-35.2674,149.685,2020-04-24,5,,0,Australia
-38.3766,144.909,2020-04-24,1,,0,Australia
-35.1682,149.12,2020-04-24,5,,0,Australia
-38.27,144.545,2020-04-24,5,,0,Australia
-34.2495,140.41,2020-04-24,6,,0,Australia
-35.3125,149.045,2020-04-24,4,,0,Australia
-32.7814,152.088,2020-04-24,5,,0,Australia
-35.4274,150.357,2020-04-24,5,,0,Australia
-35.8367,148.882,2020-04-24,6,,0,Australia
-27.5363,152.46,2020-04-24,5,,0,Australia
-33.6854,150.582,2020-04-24,5,,0,Australia
-33.8858,151.209,2020-04-24,3,,0,Australia
-27.4331,153.007,2020-04-24,1,,0,Australia
-32.2436,148.858,2020-04-24,5,,0,Australia
-34.0671,151.119,2020-04-24,3,,0,Australia
-37.8285,144.881,2020-04-24,4,,0,Australia
-34.0657,151.013,2020-04-24,4,,0,Australia
-30.5151,151.655,2020-04-24,7,,0,Australia
-35.9151,149.573,2020-04-24,5,,0,Australia
-34.6185,150.303,2020-04-24,3,,0,Australia
-34.6185,150.303,2020-04-24,3,,0,Australia
-33.7545,151.038,2020-04-24,3,,0,Australia
-41.4332,147.144,2020-04-24,2,,0,Australia
-34.0563,151.143,2020-04-24,4,,0,Australia
-19.409,146.711,2020-04-24,3,,0,Australia
-34.5546,146.391,2020-04-24,4,,0,Australia
-33.7797,150.97,2020-04-24,4,,0,Australia
-26.6923,153.097,2020-04-22,5,,0,Australia
-33.8183,151.208,2020-04-24,4,,0,Australia
-33.8438,151.127,2020-04-24,2,,0,Australia
-33.845,151.127,2020-04-24,2,,0,Australia
-38.401,144.185,2020-04-24,6,,0,Australia
-33.1144,151.551,2020-04-24,5,,0,Australia
-33.8053,151.269,2020-04-24,2,,0,Australia
-35.2322,149.027,2020-04-24,4,,0,Australia
-33.8665,151.026,2020-04-24,2,,0,Australia
-35.2322,149.027,2020-04-24,4,,0,Australia
-28.0029,152.688,2020-04-23,4,,0,Australia
-32.4768,137.772,2020-04-23,4,,0,Australia
-27.5383,151.957,2020-04-23,5,,0,Australia
-32.5215,150.716,2020-04-23,7,,0,Australia
-28.2044,152.04,2020-04-23,5,,0,Australia
-12.4524,130.888,2020-04-23,4,,0,Australia
-31.9955,116.048,2020-04-23,1,,0,Australia
-31.8672,152.38,2020-04-23,5,,0,Australia
-27.5644,152.864,2020-04-23,4,,0,Australia
-26.7511,152.801,2020-04-23,1,,0,Australia
-27.5534,152.973,2020-04-23,3,,0,Australia
-33.8329,120.281,2020-04-23,4,,0,Australia
-28.148,153.452,2020-04-23,2,,0,Australia
-30.2104,153.025,2020-04-23,6,,0,Australia
-33.6807,151.029,2020-04-24,2,,0,Australia
-37.9812,145.065,2020-04-24,4,,0,Australia
-30.2201,152.87,2020-04-23,6,,0,Australia
-31.8035,115.822,2020-04-24,3,,0,Australia
-31.789,115.762,2020-04-23,5,19.55,0,Australia
-32.0878,116.007,2020-04-23,5,,0,Australia
-28.1044,153.465,2020-04-23,4,,0,Australia
-31.3315,116.462,2020-04-23,5,,0,Australia
-27.6239,152.663,2020-04-23,5,,0,Australia
-28.7688,153.422,2020-04-24,4,,0,Australia
-27.5083,152.492,2020-04-23,4,,0,Australia
-27.6143,152.796,2020-04-23,4,,0,Australia
-18.7211,121.88,2020-04-23,7,,0,Australia
-31.8587,116.042,2020-04-23,4,,0,Australia
-27.5258,152.44,2020-04-23,6,,0,Australia
-26.5832,153.095,2020-04-23,6,,0,Australia
-27.9026,153.337,2020-04-23,4,,0,Australia
-32.0094,116.093,2020-04-23,4,,0,Australia
-26.6546,153.104,2020-04-23,5,19.81,0,Australia
-15.7227,128.735,2020-04-23,5,,0,Australia
-28.8352,153.442,2020-04-23,4,,0,Australia
-30.749,121.466,2020-04-23,4,,0,Australia
-12.4392,130.839,2020-04-23,4,,0,Australia
-27.4788,153.007,2020-04-23,4,,0,Australia
-15.7868,128.752,2020-04-23,4,,0,Australia
-26.6062,153.098,2020-04-23,4,,0,Australia
-26.6139,153.102,2020-04-23,5,20.38,0,Australia
-31.8009,115.737,2020-04-23,2,,0,Australia
-12.4429,130.846,2020-04-23,3,,0,Australia
-31.3315,116.462,2020-04-23,5,,0,Australia
-27.5646,153.043,2020-04-23,4,,0,Australia
-34.9662,117.99,2020-04-23,4,,0,Australia
-27.5194,153.019,2020-04-23,3,,0,Australia
-35.5578,138.578,2020-04-23,6,,0,Australia
-26.5888,153.096,2020-04-23,6,20.55,0,Australia
-31.9091,116.167,2020-04-23,3,,0,Australia
-27.5743,152.864,2020-04-23,5,,0,Australia
-27.558,153.254,2020-04-23,2,,0,Australia
-32.1258,116.062,2020-04-23,3,,0,Australia
-35.0166,117.908,2020-04-23,5,,0,Australia
-31.6325,115.706,2020-04-23,2,,0,Australia
-28.4167,153.333,2020-04-23,4,,0,Australia
-25.3928,153.032,2020-04-23,6,,0,Australia
-24.2057,151.856,2020-04-23,4,,0,Australia
-28.7999,153.307,2020-04-23,4,,0,Australia
-32.6379,115.874,2020-04-23,4,,0,Australia
-24.8318,152.421,2020-04-23,5,,0,Australia
-27.535,153.026,2020-04-23,4,,0,Australia
-27.5126,153.208,2020-04-23,4,,0,Australia
-26.526,153.065,2020-04-23,6,20.4,0,Australia
-28.712,151.878,2020-04-23,5,,0,Australia
-27.4626,153.016,2020-04-23,4,,0,Australia
-31.0894,150.939,2020-04-23,2,,0,Australia
-30.6475,152.981,2020-04-23,4,,0,Australia
-29.461,153.208,2020-04-23,4,,0,Australia
-27.5707,153.048,2020-04-23,4,,0,Australia
-27.597,153.133,2020-04-23,4,,0,Australia
-32.1258,116.062,2020-04-23,4,,0,Australia
-27.3451,153.035,2020-04-23,3,,0,Australia
-27.2277,153.093,2020-04-23,5,,0,Australia
-27.7378,152.394,2020-04-23,5,,0,Australia
-31.099,150.924,2020-04-23,4,,0,Australia
-27.7172,151.994,2020-04-23,5,,0,Australia
-24.2487,151.941,2020-04-23,5,,0,Australia
-21.3705,149.317,2020-04-23,5,,0,Australia
-27.4211,153.01,2020-04-23,4,,0,Australia
-27.4102,151.969,2020-04-23,6,,0,Australia
-27.4031,152.928,2020-04-23,4,,0,Australia
-27.5402,151.978,2020-04-23,3,,0,Australia
-31.94,115.981,2020-04-23,4,,0,Australia
-27.5163,152.958,2020-04-23,4,,0,Australia
-27.5007,153.121,2020-04-23,4,,0,Australia
-30.0686,153.195,2020-04-23,5,,0,Australia
-24.8725,152.323,2020-04-23,4,,0,Australia
-28.0566,153.4,2020-04-23,6,,0,Australia
-27.5074,152.952,2020-04-23,5,,0,Australia
-34.6357,117.671,2020-04-23,5,,0,Australia
-30.3285,153.051,2020-04-23,5,,0,Australia
-25.3025,152.889,2020-04-23,2,,0,Australia
-31.9611,115.842,2020-04-23,1,,0,Australia
-27.439,153.056,2020-04-23,3,,0,Australia
-31.8672,152.38,2020-04-23,5,,0,Australia
-27.5118,153.208,2020-04-23,4,,0,Australia
-29.6604,151.454,2020-04-23,3,,0,Australia
-34.0692,137.585,2020-04-23,5,,0,Australia
-27.8942,153.071,2020-04-23,6,,0,Australia
-27.5069,153.032,2020-04-23,2,,0,Australia
-27.6251,152.92,2020-04-23,5,,0,Australia
-31.6514,152.791,2020-04-23,4,,0,Australia
-27.498,152.953,2020-04-23,5,,0,Australia
-27.0862,152.932,2020-04-23,4,,0,Australia
-27.5321,151.96,2020-04-23,5,,0,Australia
-12.3822,130.842,2020-04-23,3,,0,Australia
-26.6935,152.956,2020-04-23,3,,0,Australia
-26.3846,146.299,2020-04-23,6,,0,Australia
-26.5591,151.751,2020-04-23,5,,0,Australia
-27.8707,153.08,2020-04-23,5,,0,Australia
-27.4426,152.992,2020-04-23,2,,0,Australia
-27.4811,152.98,2020-04-23,4,,0,Australia
-31.9223,151.236,2020-04-23,5,,0,Australia
-28.8262,153.307,2020-04-23,5,,0,Australia
-30.2986,153.109,2020-04-23,5,,0,Australia
-27.8942,153.071,2020-04-23,5,,0,Australia
-12.4805,130.989,2020-04-23,3,,0,Australia
-31.936,152.412,2020-04-23,6,,0,Australia
-31.9689,116.006,2020-04-23,4,,0,Australia
-31.1753,152.944,2020-04-23,5,,0,Australia
-27.4633,152.977,2020-04-23,4,,0,Australia
-34.8692,138.524,2020-04-23,5,19.0,0,Australia
-23.2711,150.501,2020-04-23,5,,0,Australia
-32.8345,151.362,2020-04-23,1,,0,Australia
-27.4879,153.059,2020-04-23,4,,0,Australia
-30.4899,151.67,2020-04-23,5,,0,Australia
-27.5964,153.277,2020-04-23,2,,0,Australia
-27.3952,152.94,2020-04-23,4,,0,Australia
-27.5043,153.056,2020-04-23,4,,0,Australia
-27.578,153.204,2020-04-23,5,,0,Australia
-29.0526,152.008,2020-04-23,5,,0,Australia
-27.487,153.239,2020-04-23,5,,0,Australia
-27.4497,153.181,2020-04-23,4,,0,Australia
-28.5469,153.497,2020-04-23,6,,0,Australia
-28.8278,153.209,2020-04-23,6,,0,Australia
-28.0141,153.402,2020-04-23,4,,0,Australia
-31.9067,116.206,2020-04-23,4,,0,Australia
-27.5123,153.051,2020-04-23,2,,0,Australia
-19.2165,146.506,2020-04-23,5,,0,Australia
-27.524,153.016,2020-04-23,2,,0,Australia
-12.3879,130.859,2020-04-23,3,,0,Australia
-26.694,152.965,2020-04-23,5,,0,Australia
-27.2214,153.004,2020-04-23,4,,0,Australia
-30.3556,153.088,2020-04-23,4,,0,Australia
-27.4987,152.999,2020-04-23,3,,0,Australia
-25.346,152.735,2020-04-23,5,,0,Australia
-28.3365,153.568,2020-04-23,5,,0,Australia
-27.5242,152.832,2020-04-23,4,,0,Australia
-27.4409,153.068,2020-04-23,2,,0,Australia
-31.1409,150.979,2020-04-23,4,,0,Australia
-26.7807,152.838,2020-04-23,6,,0,Australia
-27.4867,153.023,2020-04-23,4,,0,Australia
-27.4333,153.019,2020-04-23,4,,0,Australia
-31.1626,152.909,2020-04-23,6,,0,Australia
-27.6262,152.4,2020-04-23,5,,0,Australia
-26.4202,152.914,2020-04-23,2,,0,Australia
-27.5544,153.037,2020-04-23,2,,0,Australia
-27.4045,153.017,2020-04-23,4,,0,Australia
-27.6071,153.302,2020-04-23,5,,0,Australia
-27.4975,152.981,2020-04-23,4,,0,Australia
-27.6071,153.302,2020-04-23,5,,0,Australia
-31.8799,152.658,2020-04-23,6,,0,Australia
-31.8975,152.417,2020-04-23,5,,0,Australia
-27.4588,153.092,2020-04-23,5,,0,Australia
-29.314,151.916,2020-04-23,5,,0,Australia
-27.2962,152.94,2020-04-23,4,,0,Australia
-27.5486,153.256,2020-04-23,4,,0,Australia
-27.4047,153.033,2020-04-23,4,,0,Australia
-18.7001,146.296,2020-04-23,6,,0,Australia
-27.5383,151.957,2020-04-23,5,,0,Australia
-16.8222,145.553,2020-04-23,5,,0,Australia
-29.0125,152.037,2020-04-23,5,,0,Australia
-27.607,151.977,2020-04-23,4,,0,Australia
-19.2325,146.674,2020-04-23,3,,0,Australia
-26.8371,153.091,2020-04-23,2,,0,Australia
-27.4862,153.046,2020-04-23,2,,0,Australia
-26.5381,151.833,2020-04-23,4,,0,Australia
-27.0774,152.953,2020-04-23,2,,0,Australia
-26.5381,151.833,2020-04-23,4,,0,Australia
-28.8619,153.568,2020-04-23,5,,0,Australia
-34.7929,150.622,2020-04-23,2,,0,Australia
-27.517,153.067,2020-04-23,2,,0,Australia
-28.5504,153.5,2020-04-23,5,,0,Australia
-28.0585,153.338,2020-04-23,4,,0,Australia
-30.4822,151.645,2020-04-23,5,,0,Australia
-30.5162,151.654,2020-04-23,4,,0,Australia
-27.2523,152.826,2020-04-23,5,,0,Australia
-27.4261,153.021,2020-04-23,3,,0,Australia
-34.5772,150.865,2020-04-23,4,,0,Australia
-24.8671,152.152,2020-04-23,4,,0,Australia
-16.9186,145.778,2020-04-23,6,,0,Australia
-16.9186,145.778,2020-04-23,6,,0,Australia
-26.7872,153.084,2020-04-23,5,,0,Australia
-28.8629,153.566,2020-04-23,4,,0,Australia
-32.9635,151.711,2020-04-23,2,,0,Australia
-27.5604,152.909,2020-04-23,4,,0,Australia
-31.0893,150.945,2020-04-23,1,,0,Australia
-27.948,153.398,2020-04-23,2,,0,Australia
-27.3639,153.016,2020-04-23,6,,0,Australia
-27.607,151.977,2020-04-23,4,,0,Australia
-27.511,152.941,2020-04-23,5,,0,Australia
-16.9186,145.778,2020-04-23,4,,0,Australia
-27.3256,153.062,2020-04-23,3,,0,Australia
-27.5009,152.947,2020-04-23,3,,0,Australia
-27.7471,153.19,2020-04-23,2,,0,Australia
-28.6182,151.957,2020-04-23,5,,0,Australia
-26.6706,152.878,2020-04-23,2,,0,Australia
-26.5309,151.84,2020-04-23,4,,0,Australia
-27.4698,153.025,2020-04-23,3,,0,Australia
-28.2,153.567,2020-04-23,5,,0,Australia
-27.4773,152.99,2020-04-23,4,,0,Australia
-27.5328,153.086,2020-04-23,4,,0,Australia
-28.0793,152.237,2020-04-23,6,,0,Australia
-28.2,153.567,2020-04-23,6,,0,Australia
-27.4215,152.991,2020-04-23,1,,0,Australia
-27.4359,152.943,2020-04-23,4,,0,Australia
-26.7172,152.817,2020-04-23,5,,0,Australia
-23.419,147.695,2020-04-23,6,6.0,0,Australia
-30.7498,152.988,2020-04-23,3,,0,Australia
-27.5055,153.001,2020-04-23,3,,0,Australia
-26.8034,153.137,2020-04-23,2,,0,Australia
-26.8004,153.128,2020-04-23,4,,0,Australia
25.9651,-80.1223,2020-04-23,3,,0,Australia
-30.5016,151.666,2020-04-23,5,,0,Australia
-17.2732,145.478,2020-04-23,4,,0,Australia
-31.8988,152.262,2020-04-23,5,,0,Australia
-29.064,151.671,2020-04-23,5,,0,Australia
-27.6389,153.164,2020-04-23,4,,0,Australia
-22.3908,143.042,2020-04-23,6,,0,Australia
-27.5055,153.001,2020-04-23,4,,0,Australia
-28.6639,151.928,2020-04-23,6,,0,Australia
-26.3645,152.968,2020-04-23,5,,0,Australia
-27.4964,152.939,2020-04-23,5,,0,Australia
-35.0431,150.672,2020-04-23,1,,0,Australia
-24.9452,150.077,2020-04-23,1,,0,Australia
-25.1905,152.6,2020-04-23,6,,0,Australia
-35.1942,149.119,2020-04-23,2,,0,Australia
-31.0191,152.941,2020-04-23,5,,0,Australia
-27.3531,153.067,2020-04-23,2,,0,Australia
-24.8159,152.159,2020-04-23,3,,0,Australia
-30.2102,153.025,2020-04-23,3,,0,Australia
-20.4009,148.573,2020-04-23,4,,0,Australia
-28.2332,152.002,2020-04-23,4,,0,Australia
-26.7607,152.962,2020-04-23,4,,0,Australia
-30.0968,153.195,2020-04-23,5,,0,Australia
-27.3038,152.933,2020-04-23,4,,0,Australia
-27.6411,151.895,2020-04-23,5,,0,Australia
-26.778,153.099,2020-04-23,4,,0,Australia
-16.9352,145.74,2020-04-23,4,,0,Australia
-28.2316,152.008,2020-04-23,5,,0,Australia
-16.9352,145.74,2020-04-23,4,,0,Australia
-34.9785,148.997,2020-04-23,3,,0,Australia
-20.0299,148.216,2020-04-23,4,,0,Australia
-33.9214,151.256,2020-04-23,2,,0,Australia
-28.7887,151.786,2020-04-23,5,,0,Australia
-26.7386,152.877,2020-04-23,2,,0,Australia
-30.5926,138.4,2020-04-23,5,,0,Australia
-27.396,153.011,2020-04-23,4,,0,Australia
-28.0803,153.359,2020-04-23,3,,0,Australia
-28.0032,153.424,2020-04-23,3,,0,Australia
-27.3026,152.991,2020-04-23,4,,0,Australia
-31.4578,152.929,2020-04-23,5,,0,Australia
-26.4015,153.111,2020-04-23,4,,0,Australia
-27.3723,152.877,2020-04-23,2,,0,Australia
-27.4697,153.046,2020-04-23,4,,0,Australia
-27.4082,153.058,2020-04-23,3,,0,Australia
-27.4698,153.025,2020-04-23,2,,0,Australia
34.615,-82.4642,2020-04-23,3,,0,Australia
-27.3593,153.097,2020-04-23,3,,0,Australia
-27.4675,153.098,2020-04-23,1,,0,Australia
-27.443,152.993,2020-04-23,3,,0,Australia
-27.4428,152.993,2020-04-23,3,,0,Australia
-31.6492,152.795,2020-04-23,2,,0,Australia
41.049,-73.5484,2020-04-23,5,,0,Australia
41.049,-73.5484,2020-04-23,4,,0,Australia
-27.3947,153.067,2020-04-23,3,,0,Australia
-31.8257,149.711,2020-04-23,4,,0,Australia
-34.8957,138.581,2020-04-22,3,,0,Australia
-31.2694,149.275,2020-04-23,2,,0,Australia
-34.0606,151.079,2020-04-23,5,,0,Australia
-33.4365,149.574,2020-04-22,6,,0,Australia
-26.6302,152.769,2020-04-23,6,21.41,0,Australia
-26.5868,152.738,2020-04-23,6,21.42,0,Australia
-26.613,152.699,2020-04-23,6,21.44,0,Australia
-28.0539,153.341,2020-04-22,5,,0,Australia
-26.7037,152.685,2020-04-23,6,21.42,0,Australia
-26.7294,152.72,2020-04-22,6,21.42,0,Australia
-26.7332,152.751,2020-04-22,6,21.42,0,Australia
-26.7602,152.81,2020-04-22,6,21.34,0,Australia
-26.7585,152.865,2020-04-22,6,21.17,0,Australia
-26.7756,152.9,2020-04-22,6,21.17,0,Australia
-26.8049,152.958,2020-04-22,6,20.91,0,Australia
-26.7184,153.067,2020-04-22,5,19.48,0,Australia
-34.6033,138.588,2020-04-23,4,,0,Australia
-34.9176,138.663,2020-04-23,3,,0,Australia
-35.1919,149.053,2020-04-23,4,,0,Australia
-34.9148,138.56,2020-04-22,2,,0,Australia
-33.6776,150.874,2020-04-22,4,,0,Australia
-26.6923,153.097,2020-04-22,5,,0,Australia
-26.8371,153.091,2020-04-22,1,,0,Australia
-33.1398,151.582,2020-04-22,4,,0,Australia
-36.0193,149.399,2020-04-22,5,,0,Australia
-33.3994,149.558,2020-04-22,2,,0,Australia
-37.3575,144.696,2020-04-22,5,,0,Australia
-34.8816,138.643,2020-04-21,4,18.89,0,Australia
-36.6755,149.829,2020-04-20,5,,0,Australia
-35.1564,147.607,2020-04-20,6,,0,Australia
-33.7172,151.162,2020-04-18,4,,0,Australia
-34.8717,138.648,2020-03-28,5,19.15,0,Australia
-34.8717,138.648,2020-03-27,4,18.97,0,Australia
-34.8816,138.642,2020-03-26,5,19.03,0,Australia
-34.8817,138.642,2020-03-25,5,19.02,0,Australia
-34.8817,138.641,2020-03-26,5,19.11,0,Australia
-30.8112,138.413,2020-03-19,6,,0,Australia
-34.077,150.693,2020-03-19,5,,0,Australia
-34.8815,138.643,2020-03-18,5,19.06,0,Australia
-34.8815,138.643,2020-02-23,4,18.96,0,Australia
-34.8815,138.643,2020-02-22,4,18.93,0,Australia
-34.9766,138.628,2020-02-23,5,20.17,0,Australia
-35.2203,138.54,2020-02-23,4,,0,Australia
-35.2737,138.445,2020-02-22,3,,0,Australia
-34.906,138.619,2020-02-21,4,,0,Australia
-34.8084,138.604,2020-02-21,4,,0,Australia
-34.7014,138.713,2020-02-19,5,,0,Australia
-30.5041,151.667,2020-01-27,6,21.77,0,Australia
-30.5016,151.666,2020-01-21,6,21.83,0,Australia
-37.7368,143.56,2021-10-07,6,,0,Australia
-37.5879,143.872,2021-10-07,5,,0,Australia
-33.2509,151.487,2021-10-06,4,,0,Australia
-33.2511,151.487,2021-10-05,3,,0,Australia
-37.6958,143.974,2021-10-03,6,21.78,0,Australia
-26.7524,152.862,2021-09-01,6,21.39,0,Australia
45.5,-73.6306,2021-09-08,5,,0,Australia
-32.2561,148.643,2021-09-06,2,,0,Australia
-33.8179,150.65,2021-06-21,1,,0,Australia
-32.3783,116.253,2021-06-05,5,20.01,0,Australia
-35.3062,149.127,2021-05-26,3,,0,Australia
-35.3062,149.127,2021-05-26,3,,0,Australia
-26.8861,151.598,2021-05-14,6,21.61,0,Australia
-28.8053,153.282,2021-05-06,6,,0,Australia
-34.604,138.747,2021-05-02,4,,0,Australia
-37.7281,144.791,2021-04-11,1,,0,Australia
-27.875,153.074,2021-04-08,7,,0,Australia
-35.242,149.449,2021-04-04,6,20.71,0,Australia
-42.4407,147.471,2021-03-10,6,,0,Australia
-42.8522,147.368,2021-03-10,4,,0,Australia
-34.8085,138.604,2021-02-17,3,,0,Australia
-34.6071,139.296,2021-02-15,5,,0,Australia
-37.7883,144.971,2021-02-14,3,,0,Australia
-30.5043,151.668,2021-02-12,6,21.79,0,Australia
-34.8812,138.539,2021-02-11,4,,0,Australia
-31.9216,116.077,2021-02-10,4,,0,Australia
32.8323,-79.8284,2021-02-10,5,,0,Australia
-34.8812,138.539,2021-02-09,4,,0,Australia
-32.2043,150.386,2021-02-08,5,,0,Australia
-32.2043,150.386,2021-02-08,5,,0,Australia
-20.3341,118.673,2021-02-07,3,,0,Australia
-33.8978,151.178,2021-02-06,4,,0,Australia
-34.8816,138.642,2021-01-18,5,19.07,0,Australia
-35.21,139.111,2021-01-09,6,21.54,0,Australia
35.2174,-93.2467,2021-06-21,3,,0,Australia
-36.3348,141.646,2022-12-25,6,21.24,0,Australia
-24.113,152.716,2022-12-15,7,,0,Australia
-26.8793,151.609,2022-11-20,6,21.81,0,Australia
-37.6088,145.022,2022-10-19,2,,0,Australia
-37.6088,145.022,2022-10-19,2,,0,Australia
-37.6088,145.022,2022-10-19,2,,0,Australia
-34.8279,138.622,2022-10-02,4,18.8,0,Australia
-33.7642,151.3,2022-06-22,5,19.8,0,Australia
-33.7642,151.3,2022-06-22,5,19.8,0,Australia
-33.7054,151.28,2022-08-05,5,,0,Australia
-32.2908,152.522,2022-07-08,5,,0,Australia
-33.7056,151.281,2022-06-22,4,,0,Australia
